@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
9.89031,3.0,4.0,3.0,12.9509,25.0,25.0,26.0,26.0,46.0,48.0,57.0,74.0,129.0,212.0,0
14.7597,5.0,12.0,1.0,10.2385,14.0,16.0,16.0,17.0,42.0,46.0,60.0,79.0,127.0,207.0,0
11.7873,4.0,6.0,1.0,10.3724,14.0,16.0,16.0,17.0,42.0,46.0,60.0,80.0,127.0,207.0,0
15.9003,10.0,15.0,3582.0,11.9624,16.0,16.0,16.0,16.0,41.0,43.0,60.0,88.0,127.0,207.0,0
13.1482,5.0,1.0,1.0,10.0547,15.0,16.0,16.0,17.0,42.0,46.0,60.0,82.0,127.0,207.0,0
16.8827,7.0,3.0,362.0,13.1927,3.0,3.0,5.0,6.0,35.0,49.0,59.0,72.0,134.0,216.0,0
78.8333,8.0,16.0,352.0,11.4089,9.0,16.0,16.0,16.0,40.0,43.0,60.0,88.0,127.0,207.0,0
440.034,11.0,60.0,4325.0,14.7743,1.0,11.0,26.0,34.0,43.0,48.0,57.0,73.0,128.0,212.0,0
7.70605,8.0,12150.0,1301.0,29.42,4.0,4.0,5.0,9.0,14.0,18.0,62.0,67.0,111.0,211.0,0
3.94354,6.0,1.0,161.0,10.81,4.0,4.0,5.0,7.0,11.0,18.0,46.0,68.0,113.0,212.0,0
8.4113,3.0,2.0,1.0,10.4592,4.0,4.0,4.0,7.0,14.0,19.0,62.0,67.0,118.0,215.0,0
9.08782,3.0,3.0,3.0,11.1287,4.0,4.0,4.0,7.0,14.0,19.0,62.0,67.0,118.0,215.0,0
685.581,12.0,1.0,2102.0,10.7846,1.0,2.0,2.0,9.0,11.0,41.0,61.0,71.0,136.0,213.0,0
4.13218,4.0,9.0,6.0,10.8856,2.0,2.0,2.0,3.0,5.0,11.0,21.0,77.0,142.0,232.0,0
9.6283,12.0,22.0,16542.0,14.4724,2.0,2.0,2.0,3.0,5.0,11.0,21.0,77.0,142.0,232.0,0
18.0943,9.0,878.0,498.0,14.0047,1.0,1.0,2.0,3.0,6.0,11.0,19.0,77.0,146.0,232.0,0
21.4252,9.0,12.0,1.0,0.0,1.0,1.0,2.0,4.0,5.0,9.0,15.0,42.0,138.0,233.0,0
26.1638,10.0,19.0,272.0,11.1976,1.0,2.0,2.0,4.0,5.0,16.0,24.0,75.0,132.0,207.0,0
15.1559,11.0,6.0,512.0,0.0,1.0,2.0,2.0,3.0,11.0,16.0,34.0,75.0,132.0,207.0,0
30.2429,11.0,144.0,1475.0,12.3707,2.0,2.0,2.0,9.0,13.0,28.0,64.0,81.0,125.0,198.0,0
75.3804,8.0,5.0,220.0,10.7779,2.0,2.0,3.0,9.0,13.0,28.0,64.0,81.0,125.0,197.0,0
444.742,12.0,27.0,7770.0,16.3818,6.0,7.0,8.0,9.0,10.0,17.0,64.0,80.0,122.0,194.0,0
610.933,12.0,5.0,3908.0,12.4051,6.0,7.0,7.0,10.0,11.0,17.0,35.0,79.0,116.0,193.0,0
5.26578,12.0,21239.0,3456.0,60.3989,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
5.50651,6.0,69.0,203.0,15.5643,31.0,32.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
3.03469,3.0,2.0,1.0,10.238,30.0,31.0,34.0,35.0,47.0,58.0,72.0,87.0,117.0,195.0,0
3.90176,4.0,6.0,1.0,10.1544,11.0,12.0,15.0,15.0,24.0,54.0,69.0,85.0,122.0,195.0,0
3.7559,6.0,1.0,1.0,10.0015,30.0,33.0,34.0,35.0,47.0,57.0,73.0,87.0,117.0,195.0,0
3.7767,2.0,1.0,1.0,10.0752,30.0,31.0,34.0,35.0,47.0,58.0,72.0,87.0,117.0,195.0,0
4.19529,3.0,1.0,1.0,10.0579,30.0,33.0,34.0,35.0,47.0,57.0,73.0,87.0,117.0,195.0,0
4.21635,3.0,1.0,1.0,10.0195,11.0,12.0,14.0,15.0,24.0,54.0,69.0,85.0,123.0,195.0,0
4.27962,4.0,1.0,16.0,10.73,31.0,32.0,34.0,36.0,36.0,57.0,68.0,87.0,117.0,196.0,0
6.17388,11.0,2.0,1281.0,13.3767,11.0,12.0,14.0,15.0,24.0,54.0,69.0,85.0,123.0,195.0,0
6.90496,7.0,1.0,1.0,10.0039,3.0,4.0,12.0,16.0,18.0,59.0,64.0,84.0,119.0,197.0,0
8.51027,2.0,1.0,1.0,10.0665,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
12.4574,4.0,4.0,1.0,10.1686,30.0,33.0,34.0,35.0,47.0,57.0,73.0,87.0,117.0,195.0,0
12.2807,3.0,4.0,1.0,10.1935,11.0,12.0,15.0,15.0,24.0,54.0,69.0,85.0,123.0,195.0,0
16.4567,2.0,21.0,1.0,10.6377,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
14.2098,2.0,2.0,1.0,10.1082,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
14.467,2.0,6.0,1.0,10.2262,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
16.7043,2.0,20.0,1.0,10.7002,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
16.0728,7.0,1.0,19.0,11.789,31.0,32.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
17.0986,2.0,3.0,1.0,10.4188,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
17.426,3.0,1.0,1.0,10.492,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
17.9068,2.0,2.0,1.0,10.2392,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
18.1697,2.0,4.0,1.0,10.2459,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
18.2453,2.0,1.0,1.0,10.1135,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
18.55,2.0,1.0,1.0,10.0737,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
18.9361,2.0,1.0,1.0,10.3106,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
19.7264,2.0,1.0,1.0,10.0601,31.0,31.0,34.0,36.0,36.0,58.0,68.0,87.0,117.0,196.0,0
24.0711,3.0,8.0,1.0,10.3168,11.0,12.0,15.0,15.0,24.0,54.0,69.0,85.0,122.0,195.0,0
24.9294,4.0,1.0,1.0,10.3606,11.0,12.0,15.0,15.0,24.0,54.0,69.0,85.0,122.0,195.0,0
25.368,4.0,1.0,1.0,10.0274,11.0,12.0,15.0,15.0,24.0,54.0,69.0,85.0,122.0,195.0,0
1246.27,12.0,1.0,458.0,10.2795,1.0,15.0,15.0,16.0,18.0,58.0,69.0,83.0,119.0,195.0,0
25.0749,12.0,8.0,2526.0,13.0986,6.0,6.0,6.0,9.0,14.0,48.0,65.0,100.0,118.0,184.0,0
59.2432,12.0,11.0,2128.0,12.5873,5.0,6.0,6.0,9.0,14.0,48.0,65.0,100.0,118.0,184.0,0
434.604,12.0,2.0,262.0,10.4687,2.0,3.0,4.0,8.0,14.0,17.0,70.0,96.0,117.0,168.0,0
2.97344,3.0,1.0,7.0,10.2379,1.0,1.0,2.0,4.0,10.0,17.0,43.0,96.0,120.0,164.0,0
255.223,10.0,23.0,800.0,12.2819,5.0,5.0,15.0,16.0,24.0,25.0,38.0,82.0,124.0,165.0,0
257.499,10.0,9.0,403.0,0.0,2.0,3.0,4.0,8.0,14.0,17.0,70.0,96.0,117.0,168.0,0
302.63,11.0,32.0,2271.0,11.7531,1.0,3.0,4.0,7.0,11.0,17.0,73.0,96.0,118.0,167.0,0
4.21635,5.0,2.0,65.0,11.4226,4.0,6.0,17.0,19.0,22.0,30.0,34.0,50.0,117.0,164.0,0
219.476,11.0,14.0,412.0,13.8764,10.0,10.0,16.0,22.0,23.0,25.0,36.0,51.0,124.0,165.0,0
219.476,11.0,2.0,3137.0,0.0,5.0,5.0,15.0,16.0,24.0,25.0,38.0,82.0,124.0,165.0,0
573.144,10.0,48.0,1862.0,15.2261,10.0,10.0,16.0,22.0,23.0,25.0,36.0,51.0,124.0,165.0,0
569.092,8.0,3.0,5.0,0.0,5.0,5.0,15.0,16.0,24.0,25.0,38.0,82.0,124.0,165.0,0
38.1168,8.0,1.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,12.0,32.0,54.0,115.0,163.0,0
215.231,11.0,10.0,4283.0,12.2728,4.0,5.0,5.0,5.0,5.0,12.0,32.0,52.0,109.0,163.0,0
200.83,8.0,1.0,217.0,0.0,5.0,5.0,5.0,5.0,5.0,12.0,32.0,54.0,115.0,163.0,0
1237.46,10.0,3.0,376.0,10.8388,5.0,5.0,5.0,5.0,5.0,12.0,32.0,54.0,115.0,163.0,0
36.7326,6.0,16.0,52.0,0.0,3.0,3.0,4.0,4.0,4.0,8.0,24.0,50.0,78.0,160.0,0
55.5137,12.0,2.0,522.0,10.9289,1.0,6.0,9.0,13.0,15.0,16.0,22.0,31.0,80.0,180.0,0
156.324,12.0,102.0,2504.0,12.7231,3.0,4.0,5.0,10.0,13.0,19.0,20.0,29.0,81.0,169.0,0
619.663,12.0,58.0,7276.0,16.7995,4.0,7.0,7.0,12.0,15.0,15.0,22.0,39.0,79.0,179.0,0
530.116,12.0,3.0,846.0,14.178,1.0,4.0,5.0,12.0,14.0,16.0,22.0,31.0,78.0,174.0,0
527.303,12.0,17.0,688.0,0.0,3.0,3.0,4.0,4.0,4.0,8.0,24.0,50.0,78.0,160.0,0
610.933,12.0,8.0,8190.0,12.5447,1.0,2.0,4.0,6.0,12.0,19.0,19.0,30.0,80.0,170.0,0
675.923,12.0,7.0,3522.0,11.4771,3.0,4.0,6.0,10.0,13.0,19.0,20.0,30.0,79.0,170.0,0
245.449,12.0,5989.0,2516.0,15.0497,4.0,7.0,7.0,12.0,15.0,15.0,22.0,39.0,79.0,179.0,0
15.9003,8.0,16112.0,1785.0,37.719,2.0,2.0,3.0,5.0,11.0,16.0,23.0,34.0,77.0,178.0,0
435.375,11.0,2.0,2306.0,0.0,4.0,7.0,7.0,12.0,15.0,15.0,22.0,39.0,79.0,179.0,0
466.561,10.0,2.0,684.0,10.5109,2.0,7.0,7.0,11.0,15.0,15.0,22.0,39.0,79.0,179.0,0
699.088,11.0,28.0,8412.0,14.2489,2.0,6.0,8.0,11.0,15.0,15.0,22.0,39.0,79.0,179.0,0
683.154,10.0,2.0,3012.0,0.0,4.0,7.0,7.0,12.0,15.0,15.0,22.0,39.0,79.0,179.0,0
833.264,12.0,1.0,1226.0,10.8466,1.0,1.0,2.0,2.0,5.0,15.0,20.0,45.0,57.0,143.0,0
891.353,12.0,1.0,2474.0,11.3729,2.0,2.0,2.0,10.0,12.0,14.0,27.0,43.0,55.0,143.0,0
1337.89,12.0,1.0,3930.0,11.1345,1.0,1.0,2.0,2.0,5.0,15.0,20.0,45.0,57.0,143.0,0
28.9539,12.0,62.0,3106.0,14.4534,8.0,8.0,8.0,10.0,10.0,16.0,28.0,39.0,68.0,140.0,0
26.2647,6.0,28.0,15.0,0.0,2.0,2.0,4.0,10.0,11.0,13.0,27.0,41.0,55.0,142.0,0
3.90176,5.0,3.0,4.0,10.3113,2.0,2.0,2.0,3.0,3.0,14.0,17.0,43.0,86.0,122.0,0
3.90176,4.0,1.0,4.0,10.524,2.0,2.0,2.0,3.0,3.0,14.0,17.0,43.0,86.0,122.0,0
340.833,12.0,18.0,3624.0,17.2206,7.0,8.0,10.0,12.0,13.0,15.0,25.0,33.0,79.0,142.0,0
5.46259,9.0,208.0,224.0,12.4482,1.0,1.0,1.0,1.0,1.0,3.0,21.0,49.0,87.0,128.0,0
3.88089,7.0,78.0,72.0,13.0664,10.0,10.0,15.0,22.0,31.0,32.0,40.0,55.0,90.0,132.0,0
9.24093,10.0,51.0,379.0,11.8342,5.0,7.0,26.0,28.0,29.0,31.0,45.0,57.0,87.0,132.0,0
7.42028,5.0,2.0,1.0,10.0205,10.0,10.0,16.0,22.0,31.0,32.0,39.0,55.0,90.0,132.0,0
11.9313,7.0,1.0,1.0,10.0132,10.0,10.0,16.0,22.0,31.0,32.0,39.0,55.0,90.0,132.0,0
27.7662,7.0,1.0,22.0,10.3062,10.0,10.0,15.0,22.0,31.0,32.0,40.0,55.0,90.0,132.0,0
45.7938,12.0,7.0,1168.0,11.9989,5.0,7.0,21.0,28.0,29.0,31.0,45.0,57.0,90.0,132.0,0
53.0578,8.0,1.0,85.0,10.4453,5.0,7.0,21.0,28.0,29.0,31.0,45.0,57.0,90.0,132.0,0
58.0787,8.0,2.0,56.0,10.3998,10.0,10.0,16.0,22.0,31.0,32.0,39.0,55.0,90.0,132.0,0
407.717,12.0,7.0,11174.0,15.4288,10.0,10.0,15.0,23.0,31.0,32.0,40.0,59.0,90.0,132.0,0
407.717,12.0,1.0,5106.0,0.0,1.0,2.0,2.0,2.0,4.0,16.0,34.0,61.0,90.0,132.0,0
4.49138,4.0,8.0,1.0,10.1581,11.0,13.0,16.0,18.0,29.0,31.0,45.0,57.0,82.0,130.0,0
11.2766,5.0,4.0,1.0,10.1746,11.0,13.0,16.0,18.0,29.0,31.0,45.0,57.0,82.0,129.0,0
14.8253,6.0,1.0,1.0,10.0019,9.0,13.0,16.0,18.0,28.0,31.0,45.0,57.0,82.0,130.0,0
32.241,9.0,13.0,236.0,11.3881,2.0,4.0,5.0,12.0,12.0,16.0,51.0,65.0,82.0,124.0,0
43.1135,9.0,5.0,450.0,0.0,10.0,13.0,18.0,28.0,29.0,31.0,45.0,57.0,82.0,130.0,0
46.4668,10.0,1.0,33.0,10.1178,11.0,13.0,16.0,18.0,29.0,31.0,45.0,57.0,82.0,129.0,0
75.2454,8.0,2.0,22.0,10.1914,11.0,13.0,16.0,19.0,29.0,31.0,45.0,57.0,82.0,129.0,0
219.087,9.0,37.0,906.0,12.0317,10.0,13.0,18.0,27.0,29.0,31.0,45.0,57.0,82.0,130.0,0
792.897,12.0,1.0,2376.0,13.1606,10.0,13.0,18.0,28.0,29.0,31.0,45.0,57.0,82.0,130.0,0
25.4663,12.0,45.0,2408.0,13.6082,3.0,7.0,7.0,9.0,11.0,24.0,33.0,72.0,87.0,129.0,0
2.16404,12.0,1.0,36.0,10.2904,4.0,6.0,7.0,7.0,9.0,17.0,33.0,63.0,87.0,129.0,0
7.53893,12.0,1.0,386.0,10.8827,4.0,6.0,7.0,7.0,9.0,17.0,33.0,63.0,87.0,129.0,0
23.9772,12.0,1.0,130.0,0.0,4.0,6.0,12.0,12.0,13.0,16.0,51.0,65.0,82.0,125.0,0
24.9294,12.0,1.0,802.0,10.8934,4.0,6.0,7.0,7.0,9.0,17.0,33.0,63.0,87.0,129.0,0
36.058,12.0,1.0,1634.0,11.5132,7.0,7.0,10.0,12.0,14.0,19.0,41.0,66.0,81.0,126.0,0
36.058,12.0,1.0,1668.0,0.0,4.0,6.0,12.0,12.0,13.0,16.0,51.0,65.0,82.0,125.0,0
58.7111,12.0,2.0,2882.0,12.4832,7.0,8.0,10.0,12.0,14.0,18.0,41.0,66.0,82.0,126.0,0
92.2685,11.0,4.0,1099.0,11.0954,3.0,3.0,7.0,9.0,11.0,24.0,32.0,72.0,87.0,129.0,0
149.794,12.0,1.0,4758.0,12.6391,7.0,8.0,11.0,12.0,14.0,18.0,42.0,66.0,82.0,126.0,0
290.527,12.0,1.0,2506.0,11.0581,3.0,7.0,7.0,9.0,10.0,20.0,33.0,72.0,87.0,129.0,0
160.548,11.0,144.0,1783.0,14.4615,4.0,6.0,7.0,7.0,9.0,17.0,33.0,63.0,87.0,129.0,0
18.2831,8.0,4234.0,380.0,23.9392,4.0,5.0,11.0,11.0,12.0,13.0,29.0,39.0,68.0,118.0,0
28.517,8.0,44.0,35.0,0.0,2.0,2.0,3.0,4.0,9.0,10.0,30.0,50.0,88.0,128.0,0
86.6747,9.0,16.0,443.0,11.1774,4.0,6.0,11.0,11.0,11.0,13.0,29.0,39.0,68.0,118.0,0
843.673,11.0,76.0,6417.0,16.4723,2.0,2.0,6.0,11.0,11.0,14.0,24.0,40.0,67.0,119.0,0
5.74931,12.0,11940.0,8620.0,40.4932,5.0,5.0,9.0,11.0,12.0,12.0,24.0,41.0,68.0,118.0,0
754.486,11.0,2.0,4789.0,11.8882,5.0,9.0,9.0,11.0,12.0,12.0,24.0,41.0,68.0,118.0,0
11.1927,3.0,3.0,2.0,10.5318,4.0,4.0,5.0,8.0,8.0,9.0,22.0,33.0,63.0,120.0,0
436.923,10.0,1.0,17.0,10.0829,2.0,4.0,6.0,8.0,8.0,9.0,24.0,33.0,60.0,122.0,0
602.325,10.0,1.0,373.0,10.2638,3.0,3.0,5.0,8.0,8.0,9.0,24.0,32.0,60.0,122.0,0
40.0618,12.0,2.0,1080.0,10.6738,1.0,2.0,2.0,4.0,4.0,7.0,17.0,37.0,58.0,114.0,0
1512.03,12.0,10.0,5702.0,13.1276,2.0,2.0,3.0,4.0,5.0,14.0,17.0,32.0,52.0,103.0,0
1684.76,12.0,5.0,3652.0,11.3571,2.0,2.0,2.0,3.0,4.0,15.0,17.0,32.0,53.0,103.0,0
3.21894,12.0,10.0,6402.0,16.1819,1.0,2.0,4.0,8.0,10.0,13.0,18.0,33.0,56.0,93.0,0
8.1657,3.0,2.0,1.0,10.3138,4.0,5.0,5.0,8.0,10.0,14.0,17.0,28.0,55.0,93.0,0
187.389,10.0,7.0,1039.0,11.641,1.0,2.0,3.0,8.0,10.0,13.0,18.0,34.0,56.0,100.0,0
331.882,10.0,93.0,4254.0,15.6618,4.0,5.0,6.0,7.0,10.0,14.0,17.0,28.0,56.0,93.0,0
186.062,10.0,24.0,850.0,0.0,1.0,1.0,3.0,4.0,6.0,13.0,18.0,35.0,51.0,104.0,0
187.722,10.0,1.0,52.0,10.32,2.0,5.0,6.0,7.0,9.0,13.0,17.0,30.0,56.0,93.0,0
2.18413,12.0,2.0,404.0,11.4295,1.0,1.0,1.0,2.0,10.0,12.0,21.0,31.0,51.0,107.0,0
2.18413,12.0,1.0,3666.0,0.0,1.0,1.0,2.0,2.0,7.0,11.0,24.0,31.0,48.0,103.0,0
3.23946,12.0,2.0,40.0,10.1389,1.0,1.0,1.0,1.0,4.0,14.0,22.0,30.0,49.0,106.0,0
875.685,12.0,2.0,2310.0,10.7657,5.0,5.0,5.0,9.0,10.0,11.0,16.0,32.0,48.0,103.0,0
925.175,12.0,13.0,1260.0,15.4375,5.0,5.0,8.0,9.0,10.0,11.0,16.0,32.0,46.0,103.0,0
5.33123,12.0,629.0,9578.0,23.4335,1.0,2.0,4.0,8.0,9.0,12.0,15.0,29.0,50.0,101.0,0
19.8471,12.0,2.0,9232.0,0.0,5.0,5.0,8.0,9.0,10.0,11.0,16.0,32.0,46.0,103.0,0
78.8333,12.0,1.0,1104.0,0.0,5.0,5.0,8.0,9.0,10.0,11.0,16.0,32.0,46.0,103.0,0
287.45,10.0,3.0,1089.0,11.3904,3.0,3.0,8.0,9.0,10.0,11.0,16.0,30.0,48.0,103.0,0
720.486,12.0,40.0,2256.0,15.0634,5.0,5.0,8.0,9.0,10.0,11.0,16.0,32.0,46.0,103.0,0
203.703,11.0,2.0,1126.0,10.9956,1.0,4.0,4.0,5.0,5.0,7.0,15.0,32.0,69.0,112.0,0
416.49,12.0,5.0,3472.0,12.3945,1.0,2.0,4.0,5.0,5.0,8.0,13.0,32.0,65.0,111.0,0
3.4865,12.0,8.0,5644.0,15.1037,1.0,1.0,4.0,6.0,7.0,8.0,20.0,31.0,64.0,125.0,0
3.23946,12.0,6.0,3660.0,0.0,1.0,1.0,3.0,5.0,5.0,8.0,15.0,32.0,68.0,128.0,0
14.2738,12.0,11.0,2760.0,12.0002,2.0,2.0,3.0,4.0,7.0,8.0,19.0,28.0,63.0,120.0,0
547.314,12.0,1.0,1332.0,10.5353,1.0,1.0,1.0,3.0,4.0,12.0,16.0,24.0,64.0,120.0,0
4.89763,12.0,1.0,138.0,10.3692,2.0,2.0,3.0,4.0,6.0,14.0,20.0,41.0,66.0,127.0,0
5.46259,12.0,1.0,48.0,10.561,4.0,6.0,6.0,8.0,8.0,11.0,28.0,48.0,74.0,125.0,0
227.814,12.0,3.0,1490.0,10.3811,3.0,4.0,7.0,7.0,8.0,12.0,23.0,46.0,75.0,124.0,0
273.031,12.0,1.0,604.0,10.1813,1.0,1.0,4.0,7.0,7.0,13.0,20.0,46.0,80.0,124.0,0
2.16404,3.0,1.0,1.0,10.173,3.0,6.0,7.0,13.0,18.0,26.0,36.0,62.0,89.0,126.0,0
486.851,12.0,18.0,2858.0,14.7046,3.0,5.0,11.0,18.0,22.0,26.0,35.0,60.0,89.0,126.0,0
778.959,12.0,1.0,712.0,10.4549,3.0,5.0,9.0,18.0,21.0,26.0,35.0,60.0,89.0,126.0,0
881.919,12.0,1.0,2.0,10.0109,4.0,4.0,7.0,9.0,18.0,26.0,36.0,62.0,89.0,126.0,0
2.64815,10.0,6667.0,9803.0,31.0818,8.0,11.0,13.0,18.0,24.0,26.0,34.0,59.0,89.0,125.0,0
2.40557,3.0,4.0,20.0,10.7317,10.0,11.0,12.0,18.0,24.0,25.0,34.0,59.0,89.0,125.0,0
2.76988,2.0,2.0,1.0,10.2001,7.0,9.0,11.0,20.0,24.0,27.0,31.0,58.0,89.0,124.0,0
8.91049,8.0,609.0,957.0,21.1773,6.0,6.0,6.0,15.0,21.0,27.0,32.0,57.0,95.0,126.0,0
5.74931,7.0,27.0,730.0,14.777,6.0,6.0,6.0,12.0,20.0,27.0,31.0,57.0,94.0,126.0,0
9.21534,2.0,1.0,1.0,10.0188,7.0,9.0,11.0,20.0,24.0,27.0,31.0,58.0,89.0,124.0,0
17.426,8.0,97.0,1708.0,13.7392,9.0,9.0,11.0,20.0,24.0,27.0,31.0,59.0,89.0,124.0,0
29.9585,7.0,6.0,61.0,11.5925,9.0,11.0,11.0,19.0,24.0,27.0,33.0,59.0,89.0,125.0,0
33.4082,7.0,2.0,25.0,10.2124,6.0,6.0,6.0,11.0,21.0,27.0,31.0,57.0,94.0,126.0,0
63.5565,7.0,1.0,1.0,10.0389,8.0,11.0,13.0,18.0,24.0,26.0,33.0,59.0,89.0,125.0,0
77.434,8.0,23.0,222.0,11.6495,6.0,6.0,6.0,15.0,21.0,27.0,32.0,57.0,95.0,126.0,0
1776.82,11.0,1.0,307.0,10.2257,3.0,3.0,13.0,18.0,23.0,26.0,35.0,60.0,89.0,126.0,0
2.22433,12.0,5344.0,1672.0,23.2545,14.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
2.74957,3.0,20.0,2.0,11.5509,16.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
3.4246,3.0,5.0,1.0,10.3956,16.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
4.04822,3.0,4.0,1.0,10.7615,14.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
3.19842,3.0,2.0,2.0,10.4349,14.0,17.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
3.44522,3.0,6.0,2.0,11.3158,14.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
3.58989,5.0,22.0,23.0,12.4478,2.0,2.0,3.0,3.0,19.0,23.0,41.0,69.0,91.0,119.0,0
6.90496,6.0,1.0,1.0,10.0765,16.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
7.23163,3.0,4.0,6.0,10.7196,14.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
11.3891,4.0,5.0,1.0,10.1904,14.0,16.0,17.0,18.0,20.0,21.0,44.0,73.0,93.0,131.0,0
413.545,8.0,6.0,555.0,0.0,2.0,2.0,2.0,3.0,3.0,17.0,47.0,74.0,91.0,126.0,0
634.116,12.0,1.0,5132.0,0.0,2.0,2.0,2.0,3.0,3.0,17.0,47.0,74.0,91.0,126.0,0
974.0,12.0,2.0,846.0,10.0868,1.0,1.0,3.0,19.0,20.0,22.0,34.0,68.0,95.0,120.0,0
1333.15,12.0,4.0,7440.0,12.5458,9.0,16.0,16.0,18.0,20.0,21.0,45.0,73.0,95.0,130.0,0
7.27865,12.0,2.0,756.0,10.5435,2.0,3.0,4.0,5.0,21.0,22.0,46.0,52.0,91.0,135.0,0
12.7252,12.0,1.0,838.0,10.9838,2.0,3.0,4.0,5.0,21.0,22.0,46.0,52.0,91.0,135.0,0
640.9,12.0,1340.0,28338.0,27.7631,1.0,1.0,18.0,20.0,21.0,21.0,46.0,54.0,92.0,137.0,0
241.13,8.0,328.0,46.0,0.0,1.0,2.0,15.0,17.0,18.0,23.0,44.0,74.0,93.0,132.0,0
814.273,12.0,8.0,5698.0,13.347,1.0,3.0,4.0,21.0,21.0,21.0,46.0,53.0,91.0,138.0,0
1364.24,12.0,2.0,938.0,10.3154,1.0,1.0,3.0,4.0,21.0,38.0,41.0,58.0,91.0,135.0,0
32.1806,8.0,15652.0,2463.0,26.3245,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
13.4244,8.0,11934.0,2656.0,46.8587,16.0,16.0,17.0,18.0,21.0,21.0,45.0,57.0,92.0,136.0,0
14.1779,3.0,8.0,1.0,10.2231,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
23.1917,3.0,9.0,1.0,10.3454,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
28.4087,3.0,1.0,1.0,10.0853,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
29.0641,3.0,1.0,1.0,10.1938,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
29.1193,4.0,1.0,1.0,10.2744,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
29.1746,3.0,1.0,1.0,10.0791,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
29.5642,3.0,5.0,1.0,10.3176,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
29.2854,3.0,1.0,1.0,10.2762,16.0,16.0,17.0,18.0,21.0,21.0,45.0,54.0,92.0,136.0,0
644.319,12.0,2.0,1322.0,10.8753,5.0,5.0,6.0,7.0,7.0,8.0,35.0,59.0,77.0,130.0,0
3.81834,12.0,1.0,46.0,12.3197,1.0,2.0,7.0,7.0,7.0,8.0,33.0,43.0,78.0,129.0,0
165.179,10.0,7.0,457.0,10.7545,5.0,5.0,6.0,7.0,7.0,8.0,35.0,59.0,77.0,130.0,0
436.923,12.0,6.0,2512.0,12.451,5.0,5.0,6.0,7.0,7.0,8.0,35.0,59.0,77.0,130.0,0
761.206,12.0,9.0,2604.0,11.9006,1.0,1.0,2.0,4.0,9.0,10.0,21.0,43.0,84.0,122.0,0
2.28468,12.0,1.0,718.0,10.1482,5.0,6.0,6.0,7.0,8.0,14.0,19.0,26.0,87.0,118.0,0
3.34221,12.0,10.0,1120.0,11.4146,2.0,5.0,5.0,5.0,5.0,13.0,18.0,40.0,70.0,117.0,0
