@relation some_pulsars
@attribute Period numeric
@attribute Profile_Mean numeric
@attribute Profile_Sdtdev numeric
@attribute Profile_Skewness numeric
@attribute Profile_Kurtosis numeric
@attribute DM_SNR_Mean numeric
@attribute DM_SNR_Stddev numeric
@attribute DM_SNR_Skewness numeric
@attribute DM_SNR_Kurtosis numeric
@attribute class {0,1}
@data
244.48883117,124.27,61.179,-0.019688,2.4238,1.0021,0.1825,-1.5024,10.551,0
470.187350774,148.79,47.968,-0.4461,4.0208,1.0375,0.19801,-0.90354,9.7734,0
430.611207764,119.76,59.048,-0.024864,2.5136,1.1425,0.19045,-2.1472,14.039,0
322.101170853,127.58,52.189,0.084844,2.706,1.9197,0.3595,-1.3262,9.3307,0
2616.38650313,153.89,48.678,-0.61237,3.5571,1.1392,0.18464,-1.9607,15.98,0
407.160071699,132.68,52.221,-0.42263,2.9322,0.88141,0.13211,-2.7801,20.818,0
226.438803384,130.66,45.816,-0.42092,3.7344,1.1189,0.19715,-1.6536,11.626,0
277.101097386,135.77,50.9,-0.42849,3.2009,1.0706,0.18954,-1.5492,11.771,0
391.495731008,138.53,52.469,0.27438,3.143,1.0375,0.19039,-1.2879,10.582,0
416.248501161,124.26,51.092,-0.25066,2.5727,1.7804,0.30658,-1.9219,12.345,0
560.786034673,136.02,47.043,-0.25683,3.3798,1.2071,0.19459,-1.9438,16.67,0
639.964634133,118.21,59.004,0.031357,2.2644,1.0562,0.16694,-2.4436,17.145,0
462.032769234,110.93,59.979,0.039404,2.3044,1.015,0.15977,-2.5066,17.744,0
684.979376799,111.23,60.277,0.1358,2.4026,1.0127,0.17027,-2.0858,13.89,0
253.464609922,107.64,52.196,0.15361,2.6097,1.3675,0.23041,-1.8799,13.566,0
333.359404602,106.21,51.371,0.037684,2.8913,0.93024,0.15752,-1.8319,13.655,0
279.245884493,118.5,59.753,0.044343,2.2704,1.2665,0.22593,-1.3974,11.674,0
226.031175626,124.4,55.609,-0.14283,2.764,1.0379,0.15764,-2.6479,19.923,0
448.779114421,132.35,48.319,-0.10826,3.2958,1.0258,0.16773,-2.037,15.143,0
395.303602855,136.79,52.279,-0.36404,3.1653,1.2521,0.23522,-1.2042,9.628,0
3243.66458845,124.11,56.755,0.079999,2.7337,1.1384,0.18296,-2.3824,16.416,0
805.213000984,115.52,52.521,0.035974,2.9654,0.95681,0.14907,-2.5477,18.315,0
278.444962237,104.21,43.808,0.15033,3.5444,0.99436,0.1451,-3.0659,22.998,0
409.360468979,112.69,53.022,-0.054388,2.8008,1.253,0.25327,-1.1645,7.5332,0
1000.0757691,119.1,51.517,0.13466,2.8178,1.288,0.22838,-1.4311,11.572,0
362.456910093,86.271,41.293,0.61857,5.0485,1.3059,0.26915,-0.94647,7.0071,0
1000.078552,126.32,56.316,0.1133,2.683,1.0299,0.22079,-0.77222,5.9065,0
185.927446072,121.05,40.425,-0.267,4.1547,1.3142,0.24692,-1.2419,9.1844,0
1804.44138953,131.33,50.613,-0.20899,2.7205,0.9688,0.16363,-1.6584,14.183,0
496.289299406,128.23,50.764,-0.20368,3.0168,0.90796,0.14971,-1.9784,14.966,0
206.251203802,94.296,48.59,0.12513,3.0538,0.97338,0.1503,-2.5614,18.621,0
354.018382031,117.76,51.877,0.093883,3.012,1.2436,0.19176,-2.686,18.76,0
4026.17492651,111.19,56.824,0.15391,2.3374,1.1124,0.17843,-2.2197,16.447,0
228.475304639,151.99,54.46,-0.67081,3.2935,0.99479,0.15375,-2.4287,19.015,0
250.034582299,153.33,42.062,-0.80024,5.2909,1.1381,0.19949,-1.4666,11.956,0
769.343813256,126.17,63.586,0.03776,2.2496,1.0417,0.16579,-2.1918,16.751,0
288.192292726,138.56,59.293,-0.50235,2.6563,1.0241,0.16867,-2.1326,15.033,0
206.164945795,130.97,62.4,-0.18555,2.366,1.708,0.23486,-3.7747,28.933,0
1560.55991145,137.05,60.345,-0.35458,2.4356,1.4026,0.23182,-1.998,14.746,0
3498.47330293,123.24,58.562,0.069758,2.7049,1.176,0.21798,-1.7813,10.361,0
1402.03252726,124.24,54.895,-0.012389,2.6884,1.0623,0.16705,-2.4105,17.498,0
1191.34150982,129.26,53.658,-0.1257,2.6252,1.302,0.20225,-2.534,18.301,0
274.223805601,106.86,52.116,0.40769,3.0183,1.1373,0.20024,-1.4564,12.028,0
464.237633253,134.28,53.987,-0.024797,2.7513,1.0767,0.20157,-1.6882,9.7399,0
2012.50837821,146.15,53.753,-0.46384,3.3031,1.014,0.15404,-2.7243,19.765,0
228.483332955,124.07,60.862,0.020364,2.1279,1.1465,0.19342,-1.347,14.917,0
321.445298658,134.23,48.656,-0.15725,3.6281,1.5369,0.26072,-2.0273,13.207,0
333.34731689,111.59,51.687,0.19174,2.9151,0.97044,0.17481,-1.4269,10.907,0
473.999072339,120.23,53.787,-0.034799,2.7226,1.1106,0.1831,-1.9183,15.025,0
739.365003083,139.47,50.745,-0.208,3.5073,1.2401,0.22796,-1.4068,9.9073,0
383.461316737,134.81,58.918,-0.40314,2.5851,0.92759,0.15751,-1.9375,13.272,0
490.613239908,122.8,52.75,-0.22669,2.9118,1.0092,0.16476,-1.9951,15.319,0
335.381982511,120.33,46.589,0.1058,3.6826,1.0807,0.17874,-2.0175,14.664,0
460.808654024,97.196,55.685,0.54509,2.9065,0.98999,0.19164,-1.1393,8.719,0
467.486709957,111.99,60.699,0.056143,2.3414,1.0342,0.17469,-1.7275,14.057,0
487.480003739,107.28,48.125,0.22541,2.9754,1.1187,0.18987,-1.9233,13.262,0
634.891347652,107.5,42.778,0.11886,3.9937,1.0064,0.17621,-1.9253,12.113,0
384.668397953,136.52,61.98,0.014986,2.4081,1.0801,0.20347,-1.193,9.2896,0
484.419183612,125.73,49.854,-0.042864,2.9144,1.2331,0.1757,-3.2033,25.358,0
329.962065372,129.48,55.018,-0.20672,2.6037,1.0219,0.16709,-2.2339,14.942,0
498.3668696,107.47,46.18,0.31015,3.2743,1.1241,0.18222,-2.1255,15.683,0
409.16318541,132.65,54.328,0.14357,2.6993,0.92572,0.17081,-1.4013,10.207,0
185.347036286,138.55,43.751,-0.44361,4.2214,1.02,0.16606,-2.086,15.875,0
452.440056155,94.831,38.42,0.63266,5.1109,1.2854,0.21507,-1.7148,14.269,0
1920.31416534,101.91,46.994,0.3956,3.8933,0.96595,0.17617,-1.2647,10.877,0
331.185873124,144.32,58.428,-0.28329,2.6656,0.98168,0.16765,-1.7913,13.32,0
275.109915876,114.44,48.229,0.017796,3.1582,1.2145,0.17534,-3.0817,24.017,0
228.568201638,118.55,52.514,-0.10628,2.7892,1.0575,0.17949,-1.5102,13.962,0
437.252627097,136.65,57.747,-0.21748,2.7774,1.133,0.18256,-1.9234,16.5,0
490.312871731,111.52,60.381,0.35216,2.4678,1.3509,0.22238,-2.1609,14.886,0
676.580817057,147.6,53.719,-0.43052,2.9187,0.93911,0.14537,-2.5065,18.495,0
325.478081257,158.25,50.043,-0.43341,3.6986,0.99979,0.15784,-2.2538,17.404,0
273.175119284,149.39,50.061,-0.41847,3.6749,1.2616,0.19753,-2.5897,17.815,0
1130.64741058,127.49,51.162,-0.087987,2.8004,1.0868,0.18846,-1.6875,12.52,0
348.905419711,141.49,59.542,-0.29197,2.1922,2.1636,0.83329,0.1093,1.8627,0
1636.20056715,137.47,54.094,-0.24214,2.8262,0.94879,0.1495,-2.257,17.52,0
442.523116311,124.55,53.636,-0.18044,2.699,1.4089,0.20112,-3.4048,25.079,0
184.590880205,109.83,47.913,0.15252,3.3772,1.2729,0.23663,-1.375,9.5761,0
2999.88727285,124.94,56.92,-0.028237,2.346,0.95267,0.16329,-1.5635,13.407,0
666.041602943,137.62,49.291,-0.51522,3.2994,0.90237,0.14135,-2.4847,17.507,0
387.881665199,91.526,42.011,0.53575,4.3925,1.1023,0.25586,0.094721,6.3095,0
406.385124196,119.22,65.719,0.062943,2.3379,1.0925,0.19885,-1.4341,10.829,0
1876.17371487,129.72,54.772,-0.18837,2.8982,1.2843,0.20176,-2.3574,17.473,0
444.5105132,146.41,61.315,-0.21977,2.3132,1.0414,0.15014,-3.1994,24.012,0
317.160214997,166.47,49.33,-0.69186,3.9654,1.0619,0.2013,-1.1777,9.2052,0
322.857285388,111.58,50.528,0.13577,2.9257,1.0271,0.17898,-1.6303,12.13,0
213.824787902,124.9,46.707,-0.20233,3.5551,0.95344,0.15726,-1.8436,15.264,0
291.934555083,125.38,59.619,0.12978,2.5063,2.0693,0.6169,-0.38967,2.7041,0
888.814426643,130.38,54.722,-0.19408,2.8897,1.0985,0.16597,-2.3883,20.936,0
443.78701632,142.5,53.176,-0.22023,3.0191,0.9797,0.17326,-1.4954,12.106,0
457.278833825,134,54.257,-0.20742,2.853,1.1301,0.16864,-2.8487,21.28,0
738.471626897,119.52,52.165,0.049154,2.943,1.1517,0.21322,-1.4773,9.8938,0
1310.52875879,120.89,53.989,0.096543,2.8605,1.7511,0.278,-2.4378,16.948,0
3991.33235039,114.02,56.074,-0.057866,2.4939,1.2901,0.17431,-3.9435,30.807,0
301.304794493,129.73,53.225,-0.16312,2.9383,1.1214,0.19448,-1.6951,12.355,0
344.447811268,149.95,53.769,-0.21937,3.2096,1.1525,0.17166,-2.8784,21.284,0
165.071323231,134.71,51.682,-0.1711,3.1251,1.0772,0.17108,-2.2322,17.109,0
364.111298648,98.336,47.047,0.221,3.5858,1.0704,0.1736,-2.063,15.641,0
972.566111493,99.641,48.612,0.26996,2.9921,1.0718,0.17983,-2.0068,13.818,0
367.771772277,139.78,56.353,-0.57862,2.88,1.2963,0.21972,-1.8477,13.494,0
197.399167382,105.8,51.807,0.35333,2.8671,1.522,0.24475,-2.2862,15.872,0
303.00407287,121.11,57.448,-0.22871,2.3916,1.6587,0.30129,-1.9375,10.453,0
416.489136399,125.63,54.082,-0.22658,2.5728,0.98828,0.16971,-1.872,12.636,0
346.526774272,130.23,46.885,-0.088843,3.3259,1.7607,0.28858,-2.2573,14.75,0
480.013033842,120.81,53.3,-0.17357,2.7079,1.1176,0.20418,-1.2229,11.04,0
4027.44647514,154.85,49.257,-0.58841,3.6567,1.0898,0.1743,-2.3477,16.264,0
458.134345236,141.37,54.324,-0.19842,2.9866,0.95024,0.15835,-1.8174,14.368,0
466.322714379,108.7,57.862,-0.03321,2.3529,1.0124,0.1649,-2.0358,15.379,0
398.327258595,120.34,48.454,0.1162,3.1821,1.0077,0.15242,-2.6363,20.238,0
443.226883111,123.49,54.475,-0.004695,2.8646,1.8269,0.32353,-1.5933,11.255,0
369.196812086,145.94,50.594,-0.42902,3.2484,1.1054,0.17484,-2.6202,17.045,0
70.4984593736,162.38,46.365,-0.9101,4.6654,1.0894,0.1923,-1.6792,11.68,0
1191.93029103,132.21,52.417,-0.065342,2.9553,1.1167,0.18495,-1.8922,15.406,0
511.287480226,108.55,52.491,-0.00817,2.6898,1.1673,0.20516,-1.4527,12.173,0
422.287640274,115.38,48.985,-0.088045,2.8671,1.0617,0.18776,-1.418,12.145,0
440.18362656,120.73,49.646,-0.11324,3.3849,0.92085,0.17626,-0.91911,9.4842,0
412.573205253,125.3,47.3,-0.19071,3.3571,1.3357,0.27748,-0.99998,6.4384,0
614.656241367,121.89,60.905,0.22863,2.3874,1.5657,0.23168,-2.993,21.741,0
1600.77534944,107.99,58.063,0.10226,2.5809,1.0267,0.17133,-2.0338,14.104,0
361.883702154,134.84,55.098,-0.11929,2.8835,1.1812,0.20205,-1.7892,12.931,0
363.349869703,123.64,47.722,-0.23924,3.4911,0.98511,0.14959,-2.5708,19.94,0
377.823171266,123.86,57.472,0.019757,2.3355,0.90764,0.15647,-1.7291,12.496,0
209.46864761,158.55,50.136,-0.71834,3.7434,1.1519,0.18377,-2.2824,16.917,0
2685.01452174,122.72,50.53,-0.16662,3.1403,1.0658,0.18805,-1.4011,11.927,0
416.047066654,136.1,44.984,-0.26712,3.5539,1.1836,0.22305,-0.92436,9.609,0
429.377718024,125.5,54.131,-0.022842,2.5608,1.0948,0.17392,-2.4541,16.885,0
267.221560244,119.48,54.177,0.049895,2.706,0.9963,0.1619,-2.1861,15.608,0
332.472416601,144.96,51.946,-0.28342,3.1142,1.1826,0.21365,-1.6392,10.816,0
1641.7776271,125.76,59.815,0.097373,2.2214,1.0184,0.16545,-2.1974,15.354,0
483.363824487,101.56,54.454,0.29014,3.1559,1.297,0.2151,-1.9352,14.461,0
382.197145138,133.84,43.988,-0.21716,3.8324,1.0908,0.17465,-2.2991,16.267,0
77.511127228,144.26,47.899,-0.76855,4.464,1.2286,0.17966,-3.0605,22.845,0
340.418380431,122.01,51.411,-0.008448,3.001,1.276,0.26721,-0.31324,7.2527,0
857.209165128,110.08,53.964,0.1277,2.8254,1.1958,0.19806,-2.2404,14.473,0
2228.29801854,121.75,51.174,0.1691,2.8072,1.0406,0.17021,-2.2142,15.17,0
497.348593991,127.81,51.073,0.22879,3.39,0.89653,0.15377,-1.761,12.785,0
190.432828543,133.54,58.474,-0.33063,2.5032,1.033,0.17559,-1.9666,13.423,0
421.48517473,151.76,61.469,-0.39239,2.7329,1.0041,0.18012,-1.3601,11.455,0
494.643572782,121.96,58.367,-0.28345,2.5115,1.0117,0.15696,-2.5439,18.432,0
322.112825009,132.57,50.148,-0.10989,3.0383,1.1235,0.17354,-2.3623,18.879,0
210.117198664,123.07,51.098,-0.086689,2.8023,1.1985,0.17918,-2.7845,21.074,0
1395.3298137,128.47,58.428,-0.031509,2.5574,1.0284,0.17758,-1.688,12.423,0
338.028996523,131.34,53.562,-0.3208,2.8474,1.3299,0.23803,-1.4766,10.914,0
744.300182931,151.48,55.222,-0.38419,3.0154,1.0198,0.15858,-2.4798,18.269,0
421.633212991,128.41,48.579,-0.13231,3.1541,1.0973,0.17817,-2.2015,15.656,0
381.172765097,122.06,50.596,0.10426,2.9998,1.1524,0.19929,-1.5102,12.873,0
4023.79408713,123.06,50.634,-0.083309,2.586,1.0857,0.16403,-2.9112,20.238,0
431.502171441,145.59,46.054,-0.54348,3.8738,1.1415,0.18121,-2.4122,16.721,0
1911.10840469,137.41,64.976,-0.067271,2.1739,0.95238,0.17047,-1.5698,11.124,0
441.23585742,114.99,53.63,0.26138,2.6928,1.2866,0.21399,-2.1415,14.06,0
200.009708965,108.51,47.641,-0.055019,3.2765,1.0828,0.21972,-0.63149,7.7019,0
475.369640237,135.21,53.41,0.022575,2.8975,1.0438,0.17142,-1.9653,14.915,0
326.911929501,109.99,54.105,0.15737,2.5122,0.98739,0.1598,-1.9946,15.914,0
318.847214895,122.55,53.664,0.048511,2.7037,0.86955,0.14267,-1.9471,15.24,0
165.339193436,129.43,58.778,-0.13164,2.4628,0.9856,0.16438,-1.6625,14.822,0
350.403269348,155.83,58.169,-0.81526,3.4163,1.1941,0.19495,-2.1768,15.188,0
532.245859749,106.6,53.186,0.41851,3.219,2.0428,0.37223,-1.3595,10.441,0
5271.05163749,146.26,51.662,-0.48209,3.3001,1.0027,0.18576,-0.92016,10.624,0
445.559893516,128.36,55.335,-0.13718,2.7418,1.2672,0.21186,-2.0883,13.925,0
658.290808635,133.68,55.996,-0.22953,2.7377,1.1678,0.18096,-2.6919,18.65,0
392.117384205,147.12,53.569,-0.19495,3.038,1.2348,0.21355,-1.7518,12.425,0
272.187395701,131.25,51.436,-0.19503,2.7807,0.99985,0.16096,-2.4072,15.983,0
265.463016728,146.71,52.983,-0.24768,3.0134,1.0048,0.15607,-2.4848,18.208,0
378.56491333,143.28,56.579,-0.16215,2.7239,1.1167,0.18955,-1.8399,13.213,0
1628.73236251,119.64,52.017,0.052858,2.864,1.4684,0.26381,-1.6042,11.007,0
86.9614975678,111.95,51.569,0.083965,2.8535,1.0753,0.20802,-1.0019,8.668,0
553.978480266,133.66,57.314,-0.37673,2.6314,1.5928,0.25366,-2.468,16.707,0
1966.56312981,100.23,54.632,0.42366,2.8598,1.0058,0.16172,-2.2933,16.314,0
341.400098269,132.75,57.768,-0.038931,2.5549,1.1681,0.16383,-3.5769,26.759,0
545.376595022,142.67,50.485,-0.065721,3.337,1.1763,0.19911,-1.7003,13.594,0
206.432225825,135.59,54.97,-0.22698,2.5682,1.2673,0.26517,-0.69166,7.1891,0
1109.96697711,137.07,57.089,0.014689,2.5014,0.98252,0.16585,-1.9069,13.514,0
407.506763166,113.18,50.469,0.18437,3.1173,1.0731,0.18104,-1.8968,13.741,0
1166.51427855,152.69,49.859,-0.35167,3.5796,2.0334,0.3647,-1.531,11.169,0
1610.42396526,109.39,50.856,-0.12241,2.6553,1.1814,0.21057,-1.5368,11.284,0
1107.6989618,116.95,48.407,0.10443,3.3806,1.699,0.32817,-0.68567,9.3837,0
2013.27917771,136.38,55.017,-0.17354,2.601,1.0386,0.16842,-2.0768,15.677,0
404.103826758,123.99,57.195,0.1058,2.7198,1.0562,0.18612,-1.6974,11.808,0
470.516364923,133.43,54.014,-0.15613,2.8496,0.97679,0.16581,-1.546,14.041,0
408.119624702,138.33,58.437,-0.15738,2.3798,1.5338,0.26275,-2.0531,12.773,0
843.200222469,131.53,52.39,0.066398,2.8507,1.1298,0.17658,-2.2739,18.344,0
398.006177367,113.2,49.808,0.20825,3.0673,1.6417,0.216,-4.3048,34.128,0
244.86116567,110.92,48.011,0.19543,3.1319,1.2321,0.18996,-2.8055,18.853,0
719.669948458,149.68,51.76,-0.62579,3.4852,1.0413,0.18005,-1.6758,12.637,0
468.073907645,127.61,54.089,0.020075,2.6699,0.95019,0.158,-2.1566,14.411,0
162.200097794,132,56.587,-0.002608,2.6048,1.3758,0.26079,-1.2436,8.9831,0
1000.61828835,121.41,54.399,-0.20426,2.7162,1.0046,0.17956,-1.5025,11.098,0
1456.54660497,132.74,51.155,0.08544,2.9857,1.2648,0.23635,-1.3932,9.4933,0
2999.74161655,119,42.222,-0.1878,3.6523,1.1645,0.18124,-2.3335,18.407,0
326.249829166,133.79,53.107,-0.31552,3.0386,1.2411,0.16782,-3.908,30.777,0
216.298968335,134.19,63.224,-0.030882,2.387,1.0595,0.18063,-1.6594,13.45,0
450.51048552,105.35,46.55,0.038087,3.3953,0.9908,0.15868,-2.1862,16.317,0
222.255951829,123.86,50.528,0.056414,2.7943,1.0241,0.17206,-1.8672,13.836,0
261.148035551,126.07,47.817,-0.11937,3.0624,1.0308,0.19507,-0.83279,9.9498,0
356.621735671,131.36,50.74,-0.37465,2.9593,0.99882,0.16509,-2.0825,14.68,0
379.708746069,118.8,61.309,0.095888,2.7519,1.1784,0.17424,-3.0259,21.959,0
531.193461337,114.56,53.049,0.089766,2.785,1.1387,0.20794,-1.3488,10.496,0
764.671086594,134.86,55.814,-0.2444,2.6375,1.288,0.20971,-1.8587,15.972,0
1558.96444442,95.587,47.229,0.51008,3.5475,1.3537,0.25812,-0.90628,9.4328,0
1000.07298621,140.21,58.424,-0.16957,2.5644,1.3563,0.24228,-1.4186,11.147,0
2520.17126962,122.99,53.472,-0.087611,2.9113,1.0518,0.16553,-2.5679,17.482,0
357.634693194,120.63,54.36,-0.1319,2.7695,1.335,0.21567,-2.1798,15.987,0
2300.25741189,110.84,48.929,0.24042,3.1325,1.2754,0.22045,-1.8734,12.215,0
207.861328124,117.2,56.263,-0.033118,2.5883,1.4331,0.2617,-1.0811,11.072,0
1404.46813707,144.4,51.994,-0.32468,3.0592,1.0509,0.20045,-1.5046,8.8855,0
398.315497029,104.77,48.024,0.45012,3.2783,1.0712,0.17408,-2.1188,15.759,0
518.205397027,125.09,40.778,-0.22008,4.3009,1.2384,0.25714,-0.64734,7.6266,0
216.020441641,118.2,42.364,-0.07284,3.5476,0.93396,0.15297,-1.8428,15.436,0
305.428290093,128.69,49.705,0.021328,3.3148,1.3346,0.27104,-1.0097,6.9951,0
1499.90438155,130.18,51.409,-0.16533,2.873,1.1958,0.22217,-1.4318,9.6859,0
2300.30552866,116.06,51.16,0.1451,3.2242,1.2167,0.19139,-2.2979,17.499,0
827.859867798,105.63,50.733,0.080585,2.8949,1.0379,0.15929,-2.5915,19.242,0
341.131673079,115.31,59.05,0.013728,2.4172,1.0991,0.21226,-1.484,8.5166,0
392.512299402,126.56,52.121,-0.40502,3.1409,1.035,0.19452,-1.1314,9.66,0
167.454004192,131.66,54.194,-0.45021,2.7689,1.149,0.26247,-0.89207,5.0343,0
432.035075298,111.83,49.29,0.32463,3.1105,0.96654,0.17352,-1.3327,11.215,0
442.482849122,140.95,44.283,-0.24234,4.1679,1.3474,0.20629,-2.742,19.593,0
942.225894497,121.9,53.337,-0.14711,2.8422,1.1137,0.31037,-0.053809,3.4621,0
255.234553566,149.94,51.751,-0.35107,3.3367,1.1744,0.28098,-0.75639,4.7473,0
945.662610586,130.76,59.464,0.14125,2.3139,1.2565,0.21593,-1.8006,12.789,0
230.075245488,120.08,63.559,0.13092,2.1803,1.1651,0.19754,-2.0751,13.18,0
320.205093023,136.36,48.824,-0.10703,3.0833,1.1721,0.1927,-2.2145,14.952,0
2363.73697128,121.21,54.493,0.014703,2.5829,0.99855,0.16778,-1.9078,13.721,0
367.339625329,132.26,50.754,-0.15568,3.3201,1.1637,0.20759,-1.6463,11.112,0
679.450906798,123.09,53.055,-0.085992,2.7859,1.2157,0.17608,-3.1778,23.851,0
448.644343788,119.72,55.105,0.020183,2.7743,1.1128,0.18527,-2.0441,14.241,0
1611.39393521,124.79,52.49,0.057735,3.1527,1.0234,0.16488,-2.2187,15.948,0
448.746662989,140.24,52.004,-0.36083,2.7972,1.2484,0.17444,-3.629,27.179,0
415.558665503,141.39,42.98,-0.49281,4.0508,1.2504,0.23498,-1.4417,9.353,0
491.555531685,116.86,44.144,-0.096306,3.4881,0.99135,0.17037,-1.7183,12.708,0
266.028022309,116.96,50.832,-0.052122,3.2648,1.2791,0.30529,0.037109,5.3022,0
1416.86595601,104.74,46.821,0.41999,3.9884,1.0903,0.17009,-2.4399,17.98,0
1263.42111035,155.92,53.95,-0.46736,2.9624,1.1909,0.20392,-1.9115,12.807,0
131.459888596,148.82,56.734,-0.26176,2.8285,1.2092,0.29011,-0.16245,4.7431,0
457.320892452,123.29,51.374,0.20036,2.9049,0.92601,0.15768,-1.4303,13.759,0
248.495419078,130.79,53.493,0.15722,3.0177,1.0373,0.16132,-2.3593,18.259,0
438.785932742,138.65,60.972,-0.30076,2.6917,1.1957,0.22937,-1.3844,8.7125,0
999.989247636,114.81,49.272,-0.18106,2.7899,1.1209,0.218,-1.1433,8.5914,0
379.321725381,103.7,54.043,0.161,2.6175,1.175,0.19575,-2.2594,14.212,0
221.110025671,124.32,47.25,-0.021071,3.6518,1.0049,0.1516,-2.8048,20.349,0
448.410701658,137.39,52.432,-0.45003,3.2775,1.2743,0.20382,-2.3012,16.191,0
426.895976217,137.39,54.748,-0.14061,2.7323,1.2155,0.22364,-1.3139,10.306,0
154.307414122,131.54,57.235,-0.010327,2.339,1.178,0.19111,-2.1091,15.572,0
525.284142496,131.47,51.577,-0.18732,2.7632,1.1513,0.19455,-1.9522,13.54,0
2416.01206143,127.8,49.53,-0.092605,2.9958,1.1002,0.169,-2.6686,18.984,0
302.088950347,117.06,58.009,0.1424,2.4414,1.1075,0.19333,-1.7639,11.959,0
1500.01706729,140.02,51.88,-0.38274,2.9447,0.94,0.14632,-2.4268,18.251,0
449.359098812,122.07,64.598,0.11846,2.0861,0.98171,0.15671,-2.3215,16.567,0
463.145517041,105.01,48.76,0.40076,3.3065,1.2391,0.20497,-2.2711,14.602,0
2813.57091324,123.25,52.508,0.22004,2.8427,1.044,0.15549,-2.7303,21.525,0
355.077073272,151.54,52.543,-0.54523,3.2518,1.1193,0.18682,-2.027,14.186,0
1750.21328117,112.01,63.42,0.11653,2.1343,0.92986,0.15141,-2.2058,15.476,0
393.487858308,109.97,55.498,0.041061,2.5272,1.1666,0.16916,-3.1917,23.652,0
623.768216083,111.32,55.202,0.29782,2.7497,0.97348,0.15134,-2.5605,18.243,0
378.525327729,107.37,42.327,0.32281,4.0875,0.99907,0.19156,-1.2574,8.7024,0
371.631908575,132.74,56.016,-0.27446,2.507,1.1628,0.19373,-1.6426,14.631,0
274.166218836,123.49,58.283,0.078051,2.5187,1.2933,0.1754,-3.7896,30.67,0
227.499344971,147.32,52.316,-0.5251,3.1587,1.177,0.16907,-3.051,24.627,0
992.009199325,135.87,48.937,-0.37178,3.1227,1.3741,0.25494,-1.3787,9.7227,0
706.144609961,150.14,46.572,-0.47222,3.8401,1.2751,0.21827,-1.5252,13.241,0
1850.89949585,155.43,49.395,-0.52954,3.6848,1.0653,0.19455,-1.6378,10.707,0
384.019343047,129.08,46.631,-0.17836,3.257,1.3566,0.25045,-0.88779,10.676,0
2641.40323896,128.88,57.01,-0.049318,2.5432,0.97175,0.18048,-1.3385,9.9672,0
319.494101255,153.27,51.37,-0.53009,3.3863,0.94672,0.14227,-2.7421,20.739,0
372.064170705,145.66,57.918,-0.22609,2.7296,1.3556,0.24968,-1.4986,9.9485,0
271.180770453,117.93,58.518,0.27534,2.3837,1.0145,0.17377,-1.7811,12.925,0
467.581817237,127.82,55.442,-0.26561,2.6718,0.97171,0.16501,-1.6722,13.438,0
442.230343771,121.7,58.734,-0.13014,2.4127,1.141,0.15643,-3.8425,29.193,0
405.794326746,132.43,55.322,-0.24594,2.8528,1.7653,0.36638,-0.98176,6.6866,0
1134.85855668,140.92,47.936,-0.14751,3.2628,1.0341,0.16387,-2.3824,17.104,0
644.112537838,115.35,57.757,-0.054604,2.6528,1.4806,0.22965,-2.4726,18.437,0
432.840759103,138.73,47.711,-0.39674,3.2821,1.161,0.16429,-3.1878,26.326,0
219.163337585,124.4,52.342,-0.028911,2.851,1.0442,0.17264,-2.135,14.687,0
442.441394032,109.52,53.862,0.32781,2.9563,1.0131,0.17587,-1.4875,12.849,0
328.644010022,127.45,45.417,-0.009755,3.5037,1.0452,0.16405,-2.5132,17.683,0
597.594939514,96.841,40.786,0.49858,4.8428,1.1134,0.16518,-2.9028,21.57,0
255.480501579,129.19,52.161,0.090869,2.8282,0.96744,0.18214,-1.1326,9.5523,0
382.401122177,114.85,47.683,-0.15428,3.163,1.1017,0.1721,-2.3562,18.001,0
435.239784356,91.521,44.556,0.61713,4.0208,1.2595,0.17938,-3.2999,25.402,0
316.339510248,127.14,44.714,-0.19877,3.5184,1.1345,0.22685,-1.0867,7.9558,0
401.413541068,123.03,51.188,-0.13849,2.7587,0.99256,0.14103,-3.3679,25.415,0
447.559261009,132.33,49.16,-0.12308,3.2726,1.1234,0.1914,-1.8921,12.86,0
375.997790742,126.65,55.464,-0.23257,2.947,1.0469,0.17611,-1.9633,13.744,0
391.500071962,101.64,54.413,0.48537,3.0089,1.0678,0.1686,-2.2834,17.509,0
458.119903682,133.84,54.607,-0.015154,2.743,1.0501,0.17833,-1.9843,13.385,0
252.133975746,132.09,60.592,-0.13545,2.1717,1.1658,0.20545,-1.6734,11.688,0
250.6741886,121.92,57.412,-0.018637,2.4029,1.0871,0.16192,-2.8901,21.169,0
494.058681002,147.72,52.555,-0.51319,3.0524,1.2285,0.20385,-2.2491,14.602,0
296.269721345,124,64.066,0.069438,2.3376,0.93273,0.1673,-1.0324,12.478,0
488.336095606,129.66,50.098,0.22855,3.3932,1.214,0.21862,-1.5128,10.703,0
471.060175954,131.99,52.45,-0.099253,2.8047,1.2085,0.23169,-1.398,8.4849,0
86.9595788527,169.29,47.648,-0.95174,4.8029,1.3615,0.21674,-2.31,16.859,0
2987.17674843,139.03,61.829,-0.1753,2.3198,1.0008,0.17863,-1.356,11.465,0
389.101880144,125.85,54.527,0.27513,3.003,1.0578,0.19883,-1.426,10.3,0
719.805675488,89.76,48.346,0.29269,3.3185,1.2821,0.20892,-1.8511,15.588,0
215.454625152,126.22,62.583,-0.17089,2.175,0.94262,0.15921,-1.8871,13.643,0
